"# CarMaker trajectory export, merged from Orientations_1.xls + Translations_2.xls"
"# Frame: ISO 8855 (X forward, Y left, Z up). Units: time=s, tx/ty/tz=m, pitch/roll/yaw=deg"
# Trailing repeated end-of-sim samples have been removed via dedup-by-time.
time_s,tx_m,ty_m,tz_m,pitch_deg,roll_deg,yaw_deg
54.780000,-1336.866821,-102.417694,0.000000,0.036697,-1.770739,168.008534
54.790000,-1337.080566,-102.372940,0.000000,0.035866,-1.769965,167.912228
54.800000,-1337.294312,-102.327820,0.000000,0.035039,-1.769186,167.815977
54.810000,-1337.508057,-102.282333,0.000000,0.034213,-1.768404,167.719767
54.820000,-1337.721680,-102.236488,0.000000,0.033391,-1.767619,167.623598
54.830000,-1337.935303,-102.190277,0.000000,0.032571,-1.766830,167.527484
54.840000,-1338.148804,-102.143700,0.000000,0.031753,-1.766037,167.431424
54.850000,-1338.362183,-102.096764,0.000000,0.030938,-1.765241,167.335405
54.860000,-1338.575562,-102.049469,0.000000,0.030124,-1.764442,167.239441
54.870000,-1338.788940,-102.001808,0.000000,0.029314,-1.763639,167.143531
54.880000,-1339.002197,-101.953789,0.000000,0.028505,-1.762832,167.047663
54.890000,-1339.215332,-101.905403,0.000000,0.027699,-1.762022,166.951849
54.900000,-1339.428467,-101.856659,0.000000,0.026895,-1.761208,166.856076
54.910000,-1339.641479,-101.807556,0.000000,0.026092,-1.760391,166.760358
54.920000,-1339.854492,-101.758087,0.000000,0.025292,-1.759571,166.664694
54.930000,-1340.067505,-101.708267,0.000000,0.024494,-1.758747,166.569071
54.940000,-1340.280273,-101.658073,0.000000,0.023699,-1.757920,166.473517
54.950000,-1340.493042,-101.607529,0.000000,0.022905,-1.757089,166.378004
54.960000,-1340.705811,-101.556625,0.000000,0.022114,-1.756255,166.282531
54.970000,-1340.918457,-101.505356,0.000000,0.021325,-1.755416,166.187127
54.980000,-1341.131104,-101.453728,0.000000,0.020539,-1.754572,166.091764
54.990000,-1341.343628,-101.401749,0.000000,0.019754,-1.753724,165.996456
55.000000,-1341.556030,-101.349403,0.000000,0.018972,-1.752871,165.901202
55.010000,-1341.768433,-101.296700,0.000000,0.018192,-1.752013,165.806003
55.020000,-1341.980713,-101.243637,0.000000,0.017415,-1.751150,165.710858
55.030000,-1342.192993,-101.190216,0.000000,0.016639,-1.750282,165.615754
55.040000,-1342.405151,-101.136444,0.000000,0.015866,-1.749410,165.520719
55.050000,-1342.617188,-101.082306,0.000000,0.015095,-1.748533,165.425725
55.060000,-1342.829224,-101.027817,0.000000,0.014326,-1.747653,165.330785
55.070000,-1343.041260,-100.972961,0.000000,0.013559,-1.746768,165.235914
55.080000,-1343.253052,-100.917755,0.000000,0.012794,-1.745881,165.141084
55.090000,-1343.464966,-100.862198,0.000000,0.012031,-1.744990,165.046308
55.100000,-1343.676636,-100.806274,0.000000,0.011269,-1.744096,164.951587
55.110000,-1343.888306,-100.750000,0.000000,0.010510,-1.743200,164.856920
55.120000,-1344.099976,-100.693367,0.000000,0.009753,-1.742301,164.762309
55.130000,-1344.311401,-100.636383,0.000000,0.008997,-1.741401,164.667752
55.140000,-1344.522949,-100.579041,0.000000,0.008243,-1.740499,164.573249
55.150000,-1344.734253,-100.521339,0.000000,0.007491,-1.739595,164.478801
55.160000,-1344.945557,-100.463287,0.000000,0.006741,-1.738689,164.384408
55.170000,-1345.156738,-100.404877,0.000000,0.005992,-1.737782,164.290069
55.180000,-1345.367920,-100.346115,0.000000,0.005246,-1.736875,164.195785
55.190000,-1345.578979,-100.286995,0.000000,0.004501,-1.735966,164.101556
55.200000,-1345.790039,-100.227531,0.000000,0.003759,-1.735056,164.007382
55.210000,-1346.000977,-100.167702,0.000000,0.003018,-1.734146,163.913261
55.220000,-1346.211792,-100.107529,0.000000,0.002280,-1.733235,163.819210
55.230000,-1346.422485,-100.046997,0.000000,0.001544,-1.732323,163.725199
55.240000,-1346.633179,-99.986107,0.000000,0.000810,-1.731411,163.631257
55.250000,-1346.843872,-99.924873,0.000000,0.000078,-1.730499,163.537355
55.260000,-1347.054321,-99.863281,0.000000,-0.000652,-1.729586,163.443522
55.270000,-1347.264771,-99.801338,0.000000,-0.001380,-1.728673,163.349744
55.280000,-1347.475220,-99.739044,0.000000,-0.002105,-1.727759,163.256020
55.290000,-1347.685425,-99.676399,0.000000,-0.002829,-1.726846,163.162350
55.300000,-1347.895630,-99.613403,0.000000,-0.003550,-1.725932,163.068736
55.310000,-1348.105835,-99.550056,0.000000,-0.004269,-1.725018,162.975176
55.320000,-1348.315918,-99.486359,0.000000,-0.004985,-1.724105,162.881671
55.330000,-1348.525879,-99.422310,0.000000,-0.005700,-1.723191,162.788234
55.340000,-1348.735718,-99.357910,0.000000,-0.006413,-1.722277,162.694838
55.350000,-1348.945557,-99.293159,0.000000,-0.007123,-1.721364,162.601510
55.360000,-1349.155273,-99.228058,0.000000,-0.007831,-1.720451,162.508237
55.370000,-1349.364868,-99.162605,0.000000,-0.008537,-1.719538,162.415018
55.380000,-1349.574463,-99.096809,0.000000,-0.009241,-1.718626,162.321855
55.390000,-1349.783936,-99.030663,0.000000,-0.009943,-1.717714,162.228746
55.400000,-1349.993408,-98.964165,0.000000,-0.010643,-1.716802,162.135691
55.410000,-1350.202637,-98.897316,0.000000,-0.011340,-1.715892,162.042705
55.420000,-1350.411865,-98.830124,0.000000,-0.012035,-1.714982,161.949760
55.430000,-1350.621094,-98.762581,0.000000,-0.012729,-1.714072,161.856883
55.440000,-1350.830078,-98.694695,0.000000,-0.013420,-1.713164,161.764047
55.450000,-1351.039062,-98.626450,0.000000,-0.014108,-1.712256,161.671279
55.460000,-1351.247925,-98.557869,0.000000,-0.014795,-1.711349,161.578566
55.470000,-1351.456787,-98.488937,0.000000,-0.015479,-1.710443,161.485908
55.480000,-1351.665527,-98.419655,0.000000,-0.016160,-1.709539,161.393304
55.490000,-1351.874146,-98.350029,0.000000,-0.016839,-1.708636,161.300755
55.500000,-1352.082642,-98.280060,0.000000,-0.017515,-1.707734,161.208274
55.510000,-1352.291138,-98.209740,0.000000,-0.018189,-1.706833,161.115834
55.520000,-1352.499512,-98.139076,0.000000,-0.018861,-1.705934,161.023449
55.530000,-1352.707764,-98.068069,0.000000,-0.019529,-1.705036,160.931133
55.540000,-1352.916016,-97.996712,0.000000,-0.020196,-1.704140,160.838857
55.550000,-1353.124023,-97.925011,0.000000,-0.020859,-1.703245,160.746649
55.560000,-1353.332031,-97.852966,0.000000,-0.021520,-1.702352,160.654496
55.570000,-1353.540039,-97.780579,0.000000,-0.022179,-1.701461,160.562384
55.580000,-1353.747803,-97.707840,0.000000,-0.022835,-1.700571,160.470341
55.590000,-1353.955566,-97.634766,0.000000,-0.023488,-1.699682,160.378338
55.600000,-1354.163208,-97.561348,0.000000,-0.024139,-1.698794,160.286404
55.610000,-1354.370850,-97.487579,0.000000,-0.024788,-1.697907,160.194510
55.620000,-1354.578247,-97.413467,0.000000,-0.025434,-1.697022,160.102685
55.630000,-1354.785645,-97.339020,0.000000,-0.026077,-1.696139,160.010901
55.640000,-1354.992920,-97.264229,0.000000,-0.026718,-1.695257,159.919185
55.650000,-1355.200195,-97.189087,0.000000,-0.027356,-1.694376,159.827511
55.660000,-1355.407227,-97.113609,0.000000,-0.027992,-1.693498,159.735890
55.670000,-1355.614258,-97.037788,0.000000,-0.028625,-1.692622,159.644325
55.680000,-1355.821167,-96.961632,0.000000,-0.029256,-1.691748,159.552814
55.690000,-1356.028076,-96.885124,0.000000,-0.029884,-1.690876,159.461358
55.700000,-1356.234741,-96.808281,0.000000,-0.030509,-1.690008,159.369956
55.710000,-1356.441406,-96.731094,0.000000,-0.031133,-1.689142,159.278609
55.720000,-1356.647949,-96.653564,0.000000,-0.031753,-1.688279,159.187303
55.730000,-1356.854370,-96.575699,0.000000,-0.032371,-1.687420,159.096066
55.740000,-1357.060791,-96.497490,0.000000,-0.032986,-1.686564,159.004869
55.750000,-1357.266968,-96.418945,0.000000,-0.033598,-1.685712,158.913727
55.760000,-1357.473145,-96.340057,0.000000,-0.034208,-1.684863,158.822639
55.770000,-1357.679199,-96.260834,0.000000,-0.034814,-1.684019,158.731593
55.780000,-1357.885254,-96.181267,0.000000,-0.035418,-1.683178,158.640615
55.790000,-1358.091064,-96.101364,0.000000,-0.036019,-1.682342,158.549678
55.800000,-1358.296875,-96.021118,0.000000,-0.036617,-1.681510,158.458782
55.810000,-1358.502563,-95.940536,0.000000,-0.037212,-1.680682,158.367954
55.820000,-1358.708130,-95.859619,0.000000,-0.037804,-1.679858,158.277167
55.830000,-1358.913574,-95.778358,0.000000,-0.038393,-1.679039,158.186435
55.840000,-1359.119019,-95.696762,0.000000,-0.038979,-1.678225,158.095743
55.850000,-1359.324219,-95.614830,0.000000,-0.039562,-1.677415,158.005120
55.860000,-1359.529419,-95.532562,0.000000,-0.040142,-1.676609,157.914525
55.870000,-1359.734497,-95.449951,0.000000,-0.040719,-1.675809,157.823997
55.880000,-1359.939575,-95.367012,0.000000,-0.041293,-1.675014,157.733511
55.890000,-1360.144409,-95.283730,0.000000,-0.041864,-1.674223,157.643066
55.900000,-1360.349243,-95.200111,0.000000,-0.042432,-1.673437,157.552675
55.910000,-1360.553833,-95.116158,0.000000,-0.042997,-1.672657,157.462339
55.920000,-1360.758423,-95.031868,0.000000,-0.043559,-1.671882,157.372044
55.930000,-1360.962891,-94.947250,0.000000,-0.044118,-1.671112,157.281803
55.940000,-1361.167358,-94.862289,0.000000,-0.044674,-1.670347,157.191604
55.950000,-1361.371582,-94.776993,0.000000,-0.045227,-1.669588,157.101445
55.960000,-1361.575684,-94.691368,0.000000,-0.045776,-1.668834,157.011341
55.970000,-1361.779785,-94.605400,0.000000,-0.046323,-1.668086,156.921292
55.980000,-1361.983765,-94.519104,0.000000,-0.046866,-1.667344,156.831270
55.990000,-1362.187622,-94.432472,0.000000,-0.047406,-1.666607,156.741317
56.000000,-1362.391357,-94.345505,0.000000,-0.047943,-1.665876,156.651390
56.010000,-1362.594971,-94.258209,0.000000,-0.048477,-1.665151,156.561519
56.020000,-1362.798584,-94.170578,0.000000,-0.049008,-1.664432,156.471688
56.030000,-1363.001953,-94.082611,0.000000,-0.049535,-1.663718,156.381899
56.040000,-1363.205322,-93.994308,0.000000,-0.050060,-1.663011,156.292164
56.050000,-1363.408569,-93.905678,0.000000,-0.050581,-1.662310,156.202456
56.060000,-1363.611694,-93.816719,0.000000,-0.051098,-1.661615,156.112803
56.070000,-1363.814697,-93.727417,0.000000,-0.051612,-1.660926,156.023191
56.080000,-1364.017578,-93.637794,0.000000,-0.052123,-1.660243,155.933620
56.090000,-1364.220459,-93.547836,0.000000,-0.052631,-1.659567,155.844103
56.100000,-1364.423096,-93.457542,0.000000,-0.053134,-1.658897,155.754614
56.110000,-1364.625610,-93.366920,0.000000,-0.053634,-1.658234,155.665166
56.120000,-1364.828125,-93.275970,0.000000,-0.054131,-1.657577,155.575772
56.130000,-1365.030518,-93.184685,0.000000,-0.054623,-1.656927,155.486406
56.140000,-1365.232788,-93.093071,0.000000,-0.055113,-1.656284,155.397095
56.150000,-1365.434937,-93.001129,0.000000,-0.055598,-1.655647,155.307810
56.160000,-1365.636963,-92.908852,0.000000,-0.056079,-1.655017,155.218567
56.170000,-1365.838867,-92.816246,0.000000,-0.056557,-1.654395,155.129365
56.180000,-1366.040649,-92.723312,0.000000,-0.057031,-1.653779,155.040203
56.190000,-1366.242310,-92.630051,0.000000,-0.057500,-1.653170,154.951083
56.200000,-1366.443970,-92.536453,0.000000,-0.057966,-1.652569,154.861990
56.210000,-1366.645386,-92.442535,0.000000,-0.058428,-1.651975,154.772952
56.220000,-1366.846802,-92.348282,0.000000,-0.058886,-1.651389,154.683941
56.230000,-1367.047974,-92.253708,0.000000,-0.059340,-1.650810,154.594957
56.240000,-1367.249146,-92.158798,0.000000,-0.059791,-1.650239,154.506028
56.250000,-1367.450195,-92.063560,0.000000,-0.060237,-1.649676,154.417126
56.260000,-1367.651123,-91.968002,0.000000,-0.060678,-1.649120,154.328252
56.270000,-1367.851929,-91.872108,0.000000,-0.061116,-1.648573,154.239418
56.280000,-1368.052612,-91.775894,0.000000,-0.061550,-1.648033,154.150612
56.290000,-1368.253174,-91.679344,0.000000,-0.061980,-1.647502,154.061847
56.300000,-1368.453613,-91.582474,0.000000,-0.062405,-1.646979,153.973123
56.310000,-1368.653931,-91.485275,0.000000,-0.062826,-1.646465,153.884426
56.320000,-1368.854126,-91.387749,0.000000,-0.063243,-1.645959,153.795757
56.330000,-1369.054199,-91.289894,0.000000,-0.063656,-1.645462,153.707114
56.340000,-1369.254150,-91.191719,0.000000,-0.064064,-1.644973,153.618513
56.350000,-1369.453979,-91.093216,0.000000,-0.064469,-1.644494,153.529939
56.360000,-1369.653809,-90.994385,0.000000,-0.064868,-1.644023,153.441393
56.370000,-1369.853394,-90.895233,0.000000,-0.065264,-1.643562,153.352873
56.380000,-1370.052856,-90.795753,0.000000,-0.065655,-1.643110,153.264395
56.390000,-1370.252319,-90.695946,0.000000,-0.066041,-1.642667,153.175931
56.400000,-1370.451538,-90.595818,0.000000,-0.066423,-1.642234,153.087507
56.410000,-1370.650757,-90.495361,0.000000,-0.066801,-1.641810,152.999097
56.420000,-1370.849731,-90.394577,0.000000,-0.067174,-1.641396,152.910714
56.430000,-1371.048584,-90.293480,0.000000,-0.067542,-1.640993,152.822373
56.440000,-1371.247437,-90.192047,0.000000,-0.067906,-1.640599,152.734045
56.450000,-1371.446045,-90.090294,0.000000,-0.068265,-1.640215,152.645744
56.460000,-1371.644653,-89.988220,0.000000,-0.068620,-1.639841,152.557471
56.470000,-1371.843018,-89.885826,0.000000,-0.068969,-1.639478,152.469211
56.480000,-1372.041382,-89.783104,0.000000,-0.069314,-1.639126,152.380979
56.490000,-1372.239502,-89.680054,0.000000,-0.069655,-1.638784,152.292773
56.500000,-1372.437500,-89.576691,0.000000,-0.069990,-1.638453,152.204582
56.510000,-1372.635498,-89.473000,0.000000,-0.070321,-1.638132,152.116418
56.520000,-1372.833252,-89.368988,0.000000,-0.070646,-1.637823,152.028268
56.530000,-1373.030884,-89.264648,0.000000,-0.070967,-1.637524,151.940144
56.540000,-1373.228516,-89.159988,0.000000,-0.071283,-1.637237,151.852035
56.550000,-1373.425903,-89.055016,0.000000,-0.071594,-1.636962,151.763939
56.560000,-1373.623169,-88.949715,0.000000,-0.071899,-1.636697,151.675871
56.570000,-1373.820312,-88.844086,0.000000,-0.072200,-1.636445,151.587816
56.580000,-1374.017456,-88.738144,0.000000,-0.072496,-1.636203,151.499775
56.590000,-1374.214355,-88.631882,0.000000,-0.072786,-1.635974,151.411747
56.600000,-1374.411133,-88.525291,0.000000,-0.073071,-1.635757,151.323733
56.610000,-1374.607788,-88.418388,0.000000,-0.073351,-1.635551,151.235733
56.620000,-1374.804321,-88.311157,0.000000,-0.073626,-1.635357,151.147747
56.630000,-1375.000610,-88.203613,0.000000,-0.073895,-1.635176,151.059774
56.640000,-1375.196899,-88.095741,0.000000,-0.074159,-1.635007,150.971815
56.650000,-1375.393066,-87.987556,0.000000,-0.074418,-1.634850,150.883869
56.660000,-1375.589111,-87.879051,0.000000,-0.074672,-1.634706,150.795937
56.670000,-1375.784912,-87.770218,0.000000,-0.074920,-1.634574,150.708006
56.680000,-1375.980713,-87.661072,0.000000,-0.075162,-1.634455,150.620087
56.690000,-1376.176270,-87.551605,0.000000,-0.075399,-1.634349,150.532169
56.700000,-1376.371826,-87.441818,0.000000,-0.075631,-1.634256,150.444265
56.710000,-1376.567139,-87.331718,0.000000,-0.075858,-1.634175,150.356360
56.720000,-1376.762329,-87.221291,0.000000,-0.076079,-1.634108,150.268469
56.730000,-1376.957397,-87.110550,0.000000,-0.076294,-1.634053,150.180578
56.740000,-1377.152344,-86.999489,0.000000,-0.076504,-1.634012,150.092701
56.750000,-1377.347168,-86.888107,0.000000,-0.076709,-1.633984,150.004810
56.760000,-1377.541748,-86.776413,0.000000,-0.076908,-1.633969,149.916933
56.770000,-1377.736328,-86.664398,0.000000,-0.077102,-1.633968,149.829056
56.780000,-1377.930786,-86.552063,0.000000,-0.077291,-1.633980,149.741192
56.790000,-1378.125000,-86.439415,0.000000,-0.077474,-1.634006,149.653315
56.800000,-1378.319092,-86.326447,0.000000,-0.077651,-1.634045,149.565438
56.810000,-1378.513062,-86.213158,0.000000,-0.077823,-1.634098,149.477561
56.820000,-1378.706909,-86.099556,0.000000,-0.077990,-1.634165,149.389683
56.830000,-1378.900635,-85.985641,0.000000,-0.078151,-1.634245,149.301806
56.840000,-1379.094238,-85.871399,0.000000,-0.078307,-1.634340,149.213915
56.850000,-1379.287598,-85.756851,0.000000,-0.078458,-1.634448,149.126038
56.860000,-1379.480957,-85.641983,0.000000,-0.078603,-1.634570,149.038134
56.870000,-1379.674072,-85.526794,0.000000,-0.078743,-1.634706,148.950243
56.880000,-1379.867065,-85.411293,0.000000,-0.078877,-1.634856,148.862338
56.890000,-1380.059937,-85.295471,0.000000,-0.079007,-1.635019,148.774420
56.900000,-1380.252686,-85.179337,0.000000,-0.079131,-1.635197,148.686502
56.910000,-1380.445190,-85.062889,0.000000,-0.079250,-1.635388,148.598584
56.920000,-1380.637695,-84.946121,0.000000,-0.079363,-1.635592,148.510638
56.930000,-1380.829956,-84.829041,0.000000,-0.079473,-1.635809,148.422693
56.940000,-1381.022095,-84.711647,0.000000,-0.079577,-1.636040,148.334733
56.950000,-1381.214111,-84.593933,0.000000,-0.079677,-1.636283,148.246761
56.960000,-1381.405884,-84.475906,0.000000,-0.079772,-1.636538,148.158788
56.970000,-1381.597656,-84.357567,0.000000,-0.079863,-1.636807,148.070788
56.980000,-1381.789185,-84.238907,0.000000,-0.079949,-1.637087,147.982787
56.990000,-1381.980591,-84.119942,0.000000,-0.080031,-1.637380,147.894760
57.000000,-1382.171875,-84.000656,0.000000,-0.080108,-1.637686,147.806732
57.010000,-1382.363037,-83.881058,0.000000,-0.080182,-1.638005,147.718678
57.020000,-1382.553955,-83.761139,0.000000,-0.080250,-1.638336,147.630609
57.030000,-1382.744751,-83.640915,0.000000,-0.080315,-1.638680,147.542527
57.040000,-1382.935425,-83.520370,0.000000,-0.080375,-1.639037,147.454431
57.050000,-1383.125977,-83.399521,0.000000,-0.080430,-1.639407,147.366308
57.060000,-1383.316284,-83.278351,0.000000,-0.080481,-1.639790,147.278171
57.070000,-1383.506470,-83.156868,0.000000,-0.080528,-1.640185,147.190021
57.080000,-1383.696533,-83.035072,0.000000,-0.080570,-1.640594,147.101843
57.090000,-1383.886475,-82.912964,0.000000,-0.080607,-1.641014,147.013652
57.100000,-1384.076294,-82.790543,0.000000,-0.080640,-1.641447,146.925447
57.110000,-1384.265869,-82.667809,0.000000,-0.080669,-1.641893,146.837214
57.120000,-1384.455322,-82.544762,0.000000,-0.080693,-1.642351,146.748955
57.130000,-1384.644531,-82.421402,0.000000,-0.080713,-1.642820,146.660681
57.140000,-1384.833740,-82.297729,0.000000,-0.080728,-1.643302,146.572381
57.150000,-1385.022705,-82.173752,0.000000,-0.080739,-1.643795,146.484053
57.160000,-1385.211548,-82.049454,0.000000,-0.080745,-1.644299,146.395711
57.170000,-1385.400146,-81.924843,0.000000,-0.080748,-1.644815,146.307356
57.180000,-1385.588745,-81.799927,0.000000,-0.080748,-1.645342,146.218959
57.190000,-1385.777100,-81.674698,0.000000,-0.080743,-1.645880,146.130549
57.200000,-1385.965210,-81.549149,0.000000,-0.080736,-1.646429,146.042112
57.210000,-1386.153320,-81.423294,0.000000,-0.080725,-1.646988,145.953647
57.220000,-1386.341187,-81.297134,0.000000,-0.080711,-1.647557,145.865155
57.230000,-1386.528809,-81.170654,0.000000,-0.080694,-1.648137,145.776650
57.240000,-1386.716431,-81.043869,0.000000,-0.080675,-1.648726,145.688103
